timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
555236486,1627049535599877,11010053,490787455,22543533,107507,153570,0.19700001,0.46703753,1.018,1.2570001,0.81,0.91999996,95,3,0.17600001,-0.07300001,-0.16000001,-0.36900002,0.4881654,0,nan,0.0,1482,3,0,1,15
555438726,1627049535799877,11010053,490787452,22543532,107461,153524,0.18200001,0.46703893,1.0170001,1.2540001,0.81,0.91999996,95,3,0.142,-0.07300001,-0.12100001,-0.209,0.4881654,0,nan,0.0,1482,3,0,1,15
555633948,1627049535999878,11010053,490787449,22543531,107420,153483,0.172,0.4670403,1.0150001,1.251,0.81,0.91999996,95,3,0.135,-0.078,-0.11000001,-0.16900001,0.4881654,0,nan,0.0,1482,3,0,1,15
555827899,1627049536199877,11010053,490787446,22543531,107397,153460,0.179,0.46704155,1.016,1.25,0.81,0.91999996,95,3,0.13800001,-0.11100001,-0.082,-0.18400002,0.4881654,0,nan,0.0,1482,3,0,1,15
556046791,1627049536399877,11010053,490787444,22543529,107402,153464,0.17500001,0.46704292,1.013,1.246,0.81,0.91999996,95,3,0.16100001,-0.104,-0.123,-0.147,0.4881654,0,nan,0.0,1482,3,0,1,15
556243431,1627049536599877,11010053,490787441,22543528,107368,153431,0.172,0.46704397,1.013,1.2440001,0.81,0.91999996,102,3,0.15900001,-0.11800001,-0.10700001,-0.115,0.4881654,0,nan,0.0,1482,3,0,1,15
556434435,1627049536799877,11010053,490787439,22543528,107351,153414,0.17400001,0.46704504,1.013,1.2420001,0.81,0.91999996,102,3,0.091000006,-0.063,-0.065000005,-0.091000006,0.4881654,0,nan,0.0,1482,3,0,1,15
556635571,1627049536999878,11010053,490787436,22543527,107311,153374,0.18400002,0.46704608,1.013,1.24,0.81,0.91999996,102,3,0.147,-0.091000006,-0.116000004,-0.067,0.4881654,0,nan,0.0,1482,3,0,1,15
556834493,1627049537199878,11010053,490787434,22543527,107273,153336,0.19000001,0.4670473,1.014,1.2390001,0.81,0.91999996,102,3,0.109000005,-0.055000003,-0.094000004,-0.058000002,0.4881654,0,nan,0.0,1482,3,0,1,15
557033439,1627049537399878,11010053,490787433,22543526,107234,153297,0.18800001,0.46704835,1.014,1.238,0.81,0.91999996,102,3,0.124000005,-0.033,-0.120000005,-0.048,0.4881654,0,nan,0.0,1482,3,0,1,15
557231440,1627049537599878,11010053,490787431,22543527,107177,153240,0.192,0.4670494,1.013,1.2360001,0.81,0.91999996,102,3,0.078,-0.002,-0.078,-0.026,0.4881654,0,nan,0.0,1482,3,0,1,15
557432430,1627049537799878,11010053,490787431,22543528,107145,153208,0.19100001,0.4670506,1.013,1.235,0.72999996,0.81,102,3,0.081,-0.015000001,-0.079,-0.041,0.4881654,0,nan,0.0,1482,3,0,1,16
557635997,1627049537999879,11010053,490787431,22543527,107109,153172,0.18300001,0.46705166,1.0120001,1.2320001,0.72999996,0.81,102,3,0.11000001,-0.012,-0.11000001,-0.033,0.4881654,0,nan,0.0,1482,3,0,1,16
557834594,1627049538199878,11010053,490787433,22543527,107091,153154,0.22000001,0.4670531,1.01,1.2290001,0.72999996,0.81,102,3,0.071,0.040000003,-0.058000002,-0.036000002,0.4881654,0,nan,0.0,1482,3,0,1,16
558035718,1627049538399878,11010053,490787434,22543526,107056,153119,0.208,0.46705428,1.008,1.2260001,0.72999996,0.81,102,3,0.087000005,0.046000004,-0.074,-0.023000002,0.4881654,0,nan,0.0,1482,3,0,1,16
558236436,1627049538599878,11010053,490787436,22543524,107028,153090,0.21000001,0.4670555,1.005,1.223,0.72999996,0.81,100,3,0.120000005,0.054,-0.10700001,-0.045,0.4881654,0,nan,0.0,1482,3,0,1,16
558435880,1627049538799878,11010053,490787438,22543523,107005,153068,0.20700002,0.46705654,1.0040001,1.22,0.72999996,0.81,100,3,0.109000005,0.054,-0.095000006,-0.023000002,0.4881654,0,nan,0.0,1482,3,0,1,16
558631393,1627049538999879,11010053,490787441,22543521,107009,153072,0.22500001,0.46705794,1.0040001,1.218,0.72999996,0.81,100,3,0.120000005,0.07,-0.097,-0.046000004,0.4881654,0,nan,0.0,1482,3,0,1,16
