timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
1485418,4294967295,36,0,4,0,145,1591,3008,2066,1672,1261,1132,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1495419,4294967295,40,23,8,21,146,1562,3042,2064,1662,1287,1117,995,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1505419,4294967295,18,0,8,19,144,1565,3002,2065,1689,1297,1115,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1515461,4294967295,6,6,26,16,145,1586,3044,2065,1676,1264,1116,997,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1525418,4294967295,11,1,6,0,145,1572,3018,2062,1685,1294,1118,997,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1535418,4294967295,13,0,7,0,146,1573,3032,2063,1675,1265,1121,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1545419,4294967295,26,4,10,18,145,1553,3005,2064,1671,1292,1114,995,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1555426,4294967295,1,2,8,18,145,1372,2996,2063,1682,1283,1093,997,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1565419,4294967295,23,3,10,17,145,1544,2988,2064,1680,1260,1106,997,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1575423,4294967295,12,6,6,0,144,1359,3003,2063,1670,1282,1093,995,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1585420,4294967295,30,0,28,20,145,1541,3002,2064,1676,1261,1104,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1595419,4294967295,12,2,27,15,145,1498,3006,2064,1675,1288,1095,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1605419,4294967295,14,13,8,0,144,1585,3002,2064,1679,1275,1109,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1615419,4294967295,9,2,7,5,142,1573,2973,2064,1683,1285,1106,997,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1625419,4294967295,24,3,10,18,144,1554,2998,2064,1675,1276,1118,995,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1635418,4294967295,29,11,26,0,145,1601,3059,2064,1680,1278,1133,997,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1645422,4294967295,14,0,9,0,144,1554,2998,2064,1680,1281,1120,994,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1655421,4294967295,14,11,6,19,145,1592,3043,2065,1664,1264,1124,997,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1665418,4294967295,12,0,9,0,146,1492,3050,2065,1671,1266,1122,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1675418,4294967295,13,16,8,0,144,1582,3010,2064,1675,1280,1101,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1685422,4294967295,17,24,26,2,144,1386,3019,2064,1673,1264,1100,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1695419,4294967295,12,14,28,0,145,1548,3053,2065,1683,1284,1107,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1705420,4294967295,12,14,8,20,144,963,3054,2064,1678,1261,1086,997,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1715419,4294967295,14,1,22,19,144,1589,3038,2066,1670,1298,1101,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1725423,4294967295,18,11,3,3,147,1591,3052,2065,1680,1259,1109,996,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
