Time (ms),humidity (%),temperature (C*)
344262,56.00,22.00,
344347,56.00,22.00,
344431,56.00,22.00,
344515,56.00,22.00,
344600,56.00,22.00,
344684,56.00,22.00,
344768,56.00,22.00,
344852,56.00,22.00,
344937,56.00,22.00,
345021,56.00,22.00,
345105,55.00,22.10,
345190,55.00,22.10,
345274,55.00,22.10,
345359,55.00,22.10,
345443,55.00,22.10,
345527,55.00,22.10,
345611,55.00,22.10,
345696,55.00,22.10,
345780,55.00,22.10,
345864,55.00,22.10,
345949,55.00,22.10,
346033,55.00,22.10,
346119,55.00,22.10,
346201,55.00,22.10,
346286,55.00,22.10,
346370,55.00,22.10,
346454,55.00,22.10,
346537,55.00,22.10,
346622,55.00,22.10,
346706,55.00,22.10,
346790,55.00,22.10,
346874,55.00,22.10,
346959,55.00,22.10,
347043,55.00,22.10,
347127,55.00,22.40,
347211,55.00,22.40,
347295,55.00,22.40,
347380,55.00,22.40,
347464,55.00,22.40,
347548,55.00,22.40,
347633,55.00,22.40,
347717,55.00,22.40,
347801,55.00,22.40,
347885,55.00,22.40,
347970,55.00,22.40,
348054,55.00,22.40,
348138,55.00,22.40,
348222,55.00,22.40,
348307,55.00,22.40,
348391,55.00,22.40,
348475,55.00,22.40,
348559,55.00,22.40,
348644,55.00,22.40,
348728,55.00,22.40,
348812,55.00,22.40,
348897,55.00,22.40,
348981,55.00,22.40,
349065,55.00,22.40,
349149,55.00,22.10,
349233,55.00,22.10,
349318,55.00,22.10,
349402,55.00,22.10,
349486,55.00,22.10,
349570,55.00,22.10,
349655,55.00,22.10,
349739,55.00,22.10,
349822,55.00,22.10,
349906,55.00,22.10,
349991,55.00,22.10,
350075,55.00,22.10,
350159,55.00,22.10,
350253,55.00,22.10,
350328,55.00,22.10,
350412,55.00,22.10,
350496,55.00,22.10,
350581,55.00,22.10,
350665,55.00,22.10,
350749,55.00,22.10,
350833,55.00,22.10,
350918,55.00,22.10,
351002,55.00,22.10,
351086,55.00,22.10,
351170,56.00,22.00,
351254,56.00,22.00,
351339,56.00,22.00,
351423,56.00,22.00,
351507,56.00,22.00,
351591,56.00,22.00,
351676,56.00,22.00,
351760,56.00,22.00,
351844,56.00,22.00,
351928,56.00,22.00,
352013,56.00,22.00,
352097,56.00,22.00,
352181,56.00,22.00,
352265,56.00,22.00,
352350,56.00,22.00,
352434,56.00,22.00,
352518,56.00,22.00,
352603,56.00,22.00,
352687,56.00,22.00,
352771,56.00,22.00,
352855,56.00,22.00,
352940,56.00,22.00,
353024,56.00,22.00,
353107,56.00,22.00,
353191,57.00,22.00,
353275,57.00,22.00,
353360,57.00,22.00,
353444,57.00,22.00,
353528,57.00,22.00,
353612,57.00,22.00,
353697,57.00,22.00,
353781,57.00,22.00,
353865,57.00,22.00,
353949,57.00,22.00,
354034,57.00,22.00,
354118,57.00,22.00,
354202,57.00,22.00,
354287,57.00,22.00,
354371,57.00,22.00,
354455,57.00,22.00,
354539,57.00,22.00,
354624,57.00,22.00,
354708,57.00,22.00,
354792,57.00,22.00,
354876,57.00,22.00,
354961,57.00,22.00,
355045,57.00,22.00,
355129,57.00,22.00,
355213,57.00,22.00,
355297,57.00,22.00,
355382,57.00,22.00,
355466,57.00,22.00,
355550,57.00,22.00,
355634,57.00,22.00,
355719,57.00,22.00,
355803,57.00,22.00,
355887,57.00,22.00,
355972,57.00,22.00,
356056,57.00,22.00,
356140,57.00,22.00,
356224,57.00,22.00,
356308,57.00,22.00,
356392,57.00,22.00,
356476,57.00,22.00,
356560,57.00,22.00,
356645,57.00,22.00,
356729,57.00,22.00,
356813,57.00,22.00,
356897,57.00,22.00,
356982,57.00,22.00,
357066,57.00,22.00,
357150,57.00,22.00,
357235,56.00,21.80,
357318,56.00,21.80,
357403,56.00,21.80,
357487,56.00,21.80,
357571,56.00,21.80,
357655,56.00,21.80,
357740,56.00,21.80,
357824,56.00,21.80,
357908,56.00,21.80,
357993,56.00,21.80,
358077,56.00,21.80,
358161,56.00,21.80,
358245,56.00,21.80,
358330,56.00,21.80,
358414,56.00,21.80,
358498,56.00,21.80,
358582,56.00,21.80,
358667,56.00,21.80,
358751,56.00,21.80,
358835,56.00,21.80,
358919,56.00,21.80,
359004,56.00,21.80,
359088,56.00,21.80,
359172,56.00,21.80,
359257,57.00,21.80,
359340,57.00,21.80,
359425,57.00,21.80,
359508,57.00,21.80,
359592,57.00,21.80,
359677,57.00,21.80,
359761,57.00,21.80,
359845,57.00,21.80,
359929,57.00,21.80,
360023,57.00,21.80,
360098,57.00,21.80,
360182,57.00,21.80,
360266,57.00,21.80,
360351,57.00,21.80,
360435,57.00,21.80,
360519,57.00,21.80,
360603,57.00,21.80,
360688,57.00,21.80,
360772,57.00,21.80,
360856,57.00,21.80,
360941,57.00,21.80,
361025,57.00,21.80,
361109,57.00,21.80,
361193,57.00,21.80,
361278,57.00,21.70,
361362,57.00,21.70,
361446,57.00,21.70,
361530,57.00,21.70,
361614,57.00,21.70,
361699,57.00,21.70,
361783,57.00,21.70,
361867,57.00,21.70,
361952,57.00,21.70,
362036,57.00,21.70,
362120,57.00,21.70,
362204,57.00,21.70,
362289,57.00,21.70,
362373,57.00,21.70,
362457,57.00,21.70,
362541,57.00,21.70,
362626,57.00,21.70,
362710,57.00,21.70,
362793,57.00,21.70,
362877,57.00,21.70,
362962,57.00,21.70,
363046,57.00,21.70,
363130,57.00,21.70,
363215,57.00,21.70,
363299,58.00,21.60,
363383,58.00,21.60,
363467,58.00,21.60,
363551,58.00,21.60,
363636,58.00,21.60,
363720,58.00,21.60,
363804,58.00,21.60,
363888,58.00,21.60,
363973,58.00,21.60,
364057,58.00,21.60,
364141,58.00,21.60,
364225,58.00,21.60,
364310,58.00,21.60,
364394,58.00,21.60,
364478,58.00,21.60,
364562,58.00,21.60,
364647,58.00,21.60,
364731,58.00,21.60,
364815,58.00,21.60,
364900,58.00,21.60,
364984,58.00,21.60,
365068,58.00,21.60,
365152,58.00,21.60,
365237,58.00,21.60,
365321,59.00,21.50,
365405,59.00,21.50,
365489,59.00,21.50,
365573,59.00,21.50,
365658,59.00,21.50,
365742,59.00,21.50,
365826,59.00,21.50,
365911,59.00,21.50,
365995,59.00,21.50,
366078,59.00,21.50,
366162,59.00,21.50,
366247,59.00,21.50,
366331,59.00,21.50,
366415,59.00,21.50,
366499,59.00,21.50,
366584,59.00,21.50,
366668,59.00,21.50,
366752,59.00,21.50,
366836,59.00,21.50,
366923,59.00,21.50,
367005,59.00,21.50,
367089,59.00,21.50,
367174,59.00,21.50,
367258,59.00,21.50,
367342,59.00,21.30,
367427,59.00,21.30,
367511,59.00,21.30,
367596,59.00,21.30,
367680,59.00,21.30,
367764,59.00,21.30,
367848,59.00,21.30,
367933,59.00,21.30,
368017,59.00,21.30,
368101,59.00,21.30,
368185,59.00,21.30,
368270,59.00,21.30,
368354,59.00,21.30,
368438,59.00,21.30,
368523,59.00,21.30,
368607,59.00,21.30,
368691,59.00,21.30,
368775,59.00,21.30,
368860,59.00,21.30,
368944,59.00,21.30,
369028,59.00,21.30,
369112,59.00,21.30,
369197,59.00,21.30,
369281,59.00,21.30,
369364,60.00,21.10,
369449,60.00,21.10,
369533,60.00,21.10,
369618,60.00,21.10,
369711,60.00,21.10,
369786,60.00,21.10,
369870,60.00,21.10,
369955,60.00,21.10,
370039,60.00,21.10,
370123,60.00,21.10,
370207,60.00,21.10,
370292,60.00,21.10,
370376,60.00,21.10,
370460,60.00,21.10,
370545,60.00,21.10,
370629,60.00,21.10,
370713,60.00,21.10,
370797,60.00,21.10,
370882,60.00,21.10,
370966,60.00,21.10,
371050,60.00,21.10,
371134,60.00,21.10,
371219,60.00,21.10,
371303,60.00,21.10,
371387,59.00,20.90,
371471,59.00,20.90,
371555,59.00,20.90,
371640,59.00,20.90,
371724,59.00,20.90,
371808,59.00,20.90,
371892,59.00,20.90,
371977,59.00,20.90,
372061,59.00,20.90,
372145,59.00,20.90,
372230,59.00,20.90,
372314,59.00,20.90,
372398,59.00,20.90,
372482,59.00,20.90,
372567,59.00,20.90,
372651,59.00,20.90,
372734,59.00,20.90,
372818,59.00,20.90,
372903,59.00,20.90,
372987,59.00,20.90,
373071,59.00,20.90,
373155,59.00,20.90,
373240,59.00,20.90,
373324,59.00,20.90,
373408,59.00,20.90,
373492,59.00,20.90,
373576,59.00,20.90,
373661,59.00,20.90,
373745,59.00,20.90,
373829,59.00,20.90,
373914,59.00,20.90,
373998,59.00,20.90,
374082,59.00,20.90,
374166,59.00,20.90,
374251,59.00,20.90,
374335,59.00,20.90,
374419,59.00,20.90,
374503,59.00,20.90,
374588,59.00,20.90,
374672,59.00,20.90,
374756,59.00,20.90,
374840,59.00,20.90,
374925,59.00,20.90,
375009,59.00,20.90,
375093,59.00,20.90,
375178,59.00,20.90,
375262,59.00,20.90,
375346,59.00,20.90,
375430,59.00,20.80,
375514,59.00,20.80,
375599,59.00,20.80,
375683,59.00,20.80,
375767,59.00,20.80,
375851,59.00,20.80,
375936,59.00,20.80,
376019,59.00,20.80,
376103,59.00,20.80,
376187,59.00,20.80,
376272,59.00,20.80,
376356,59.00,20.80,
376440,59.00,20.80,
376525,59.00,20.80,
376609,59.00,20.80,
376693,59.00,20.80,
376777,59.00,20.80,
376862,59.00,20.80,
376946,59.00,20.80,
377030,59.00,20.80,
377114,59.00,20.80,
377199,59.00,20.80,
377283,59.00,20.80,
377367,59.00,20.80,
377451,59.00,20.80,
377535,59.00,20.80,
377620,59.00,20.80,
377704,59.00,20.80,
377788,59.00,20.80,
377873,59.00,20.80,
377957,59.00,20.80,
378041,59.00,20.80,
378125,59.00,20.80,
378210,59.00,20.80,
378294,59.00,20.80,
378378,59.00,20.80,
378462,59.00,20.80,
378547,59.00,20.80,
378631,59.00,20.80,
378715,59.00,20.80,
378799,59.00,20.80,
378884,59.00,20.80,
378968,59.00,20.80,
379052,59.00,20.80,
379136,59.00,20.80,
379220,59.00,20.80,
379304,59.00,20.80,
379398,59.00,20.80,
379473,59.00,20.80,
379557,59.00,20.80,
379641,59.00,20.80,
379725,59.00,20.80,
379809,59.00,20.80,
379894,59.00,20.80,
379978,59.00,20.80,
380062,59.00,20.80,
380146,59.00,20.80,
380231,59.00,20.80,
380315,59.00,20.80,
380399,59.00,20.80,
380483,59.00,20.80,
380568,59.00,20.80,
380652,59.00,20.80,
380736,59.00,20.80,
380821,59.00,20.80,
380905,59.00,20.80,
380989,59.00,20.80,
381073,59.00,20.80,
381158,59.00,20.80,
381242,59.00,20.80,
381326,59.00,20.80,
381410,59.00,20.80,
381495,58.00,20.70,
381579,58.00,20.70,
381663,58.00,20.70,
381747,58.00,20.70,
381831,58.00,20.70,
381916,58.00,20.70,
382000,58.00,20.70,
382084,58.00,20.70,
382169,58.00,20.70,
382253,58.00,20.70,
382337,58.00,20.70,
382420,58.00,20.70,
382505,58.00,20.70,
382589,58.00,20.70,
382673,58.00,20.70,
382757,58.00,20.70,
382842,58.00,20.70,
382926,58.00,20.70,
383010,58.00,20.70,
383094,58.00,20.70,
383179,58.00,20.70,
383263,58.00,20.70,
383347,58.00,20.70,
383432,58.00,20.70,
383516,58.00,20.60,
383600,58.00,20.60,
383684,58.00,20.60,
383768,58.00,20.60,
383852,58.00,20.60,
383937,58.00,20.60,
384021,58.00,20.60,
384105,58.00,20.60,
384190,58.00,20.60,
384274,58.00,20.60,
384358,58.00,20.60,
384442,58.00,20.60,
384527,58.00,20.60,
384611,58.00,20.60,
384695,58.00,20.60,
384779,58.00,20.60,
384864,58.00,20.60,
384948,58.00,20.60,
385032,58.00,20.60,
385116,58.00,20.60,
385201,58.00,20.60,
385285,58.00,20.60,
385369,58.00,20.60,
385454,58.00,20.60,
385538,59.00,20.70,
385622,59.00,20.70,
385705,59.00,20.70,
385789,59.00,20.70,
385874,59.00,20.70,
385958,59.00,20.70,
386042,59.00,20.70,
386126,59.00,20.70,
386211,59.00,20.70,
386295,59.00,20.70,
386379,59.00,20.70,
386464,59.00,20.70,
386548,59.00,20.70,
386632,59.00,20.70,
386716,59.00,20.70,
386801,59.00,20.70,
386885,59.00,20.70,
386969,59.00,20.70,
387053,59.00,20.70,
387138,59.00,20.70,
387222,59.00,20.70,
387306,59.00,20.70,
387390,59.00,20.70,
387475,59.00,20.70,
387559,59.00,20.60,
387644,59.00,20.60,
387728,59.00,20.60,
387815,59.00,20.60,
387897,59.00,20.60,
387981,59.00,20.60,
388065,59.00,20.60,
388150,59.00,20.60,
388234,59.00,20.60,
388318,59.00,20.60,
388402,59.00,20.60,
388487,59.00,20.60,
388571,59.00,20.60,
388655,59.00,20.60,
388739,59.00,20.60,
388824,59.00,20.60,
388908,59.00,20.60,
388992,59.00,20.60,
389075,59.00,20.60,
389169,59.00,20.60,
389244,59.00,20.60,
389328,59.00,20.60,
389413,59.00,20.60,
389497,59.00,20.60,
389581,59.00,20.60,
389666,59.00,20.60,
389750,59.00,20.60,
389835,59.00,20.60,
389919,59.00,20.60,
390003,59.00,20.60,
390087,59.00,20.60,
390172,59.00,20.60,
390256,59.00,20.60,
390340,59.00,20.60,
390424,59.00,20.60,
390509,59.00,20.60,
390593,59.00,20.60,
390677,59.00,20.60,
390762,59.00,20.60,
390846,59.00,20.60,
390930,59.00,20.60,
391014,59.00,20.60,
391099,59.00,20.60,
391183,59.00,20.60,
391267,59.00,20.60,
391351,59.00,20.60,
391436,59.00,20.60,
391520,59.00,20.60,
391604,59.00,20.60,
391688,59.00,20.60,
391772,59.00,20.60,
391857,59.00,20.60,
391941,59.00,20.60,
392025,59.00,20.60,
392110,59.00,20.60,
392194,59.00,20.60,
392278,59.00,20.60,
392361,59.00,20.60,
392446,59.00,20.60,
392530,59.00,20.60,
392614,59.00,20.60,
392698,59.00,20.60,
392783,59.00,20.60,
392867,59.00,20.60,
392951,59.00,20.60,
393035,59.00,20.60,
393120,59.00,20.60,
393204,59.00,20.60,
393288,59.00,20.60,
393373,59.00,20.60,
393457,59.00,20.60,
393541,59.00,20.60,
393625,59.00,20.50,
393709,59.00,20.50,
393794,59.00,20.50,
393878,59.00,20.50,
393962,59.00,20.50,
394046,59.00,20.50,
394131,59.00,20.50,
394215,59.00,20.50,
394299,59.00,20.50,
394383,59.00,20.50,
394468,59.00,20.50,
394552,59.00,20.50,
394636,59.00,20.50,
394720,59.00,20.50,
394805,59.00,20.50,
394889,59.00,20.50,
394973,59.00,20.50,
395058,59.00,20.50,
395142,59.00,20.50,
395226,59.00,20.50,
395310,59.00,20.50,
395395,59.00,20.50,
395479,59.00,20.50,
395563,59.00,20.50,
395646,60.00,20.50,
395730,60.00,20.50,
395815,60.00,20.50,
395899,60.00,20.50,
395983,60.00,20.50,
396067,60.00,20.50,
396152,60.00,20.50,
396236,60.00,20.50,
396320,60.00,20.50,
396404,60.00,20.50,
396489,60.00,20.50,
396573,60.00,20.50,
396657,60.00,20.50,
396742,60.00,20.50,
396826,60.00,20.50,
396910,60.00,20.50,
396994,60.00,20.50,
397079,60.00,20.50,
397163,60.00,20.50,
397247,60.00,20.50,
397331,60.00,20.50,
397416,60.00,20.50,
397500,60.00,20.50,
397584,60.00,20.50,
397668,61.00,20.60,
397752,61.00,20.60,
397837,61.00,20.60,
397921,61.00,20.60,
398005,61.00,20.60,
398090,61.00,20.60,
398174,61.00,20.60,
398258,61.00,20.60,
398342,61.00,20.60,
398427,61.00,20.60,
398511,61.00,20.60,
398595,61.00,20.60,
398679,61.00,20.60,
398764,61.00,20.60,
398856,61.00,20.60,
398931,61.00,20.60,
399015,61.00,20.60,
399100,61.00,20.60,
399184,61.00,20.60,
399268,61.00,20.60,
399353,61.00,20.60,
399437,61.00,20.60,
399521,61.00,20.60,
399605,61.00,20.60,
399690,62.00,20.50,
399774,62.00,20.50,
399858,62.00,20.50,
399942,62.00,20.50,
400026,62.00,20.50,
400111,62.00,20.50,
400195,62.00,20.50,
400279,62.00,20.50,
400364,62.00,20.50,
400448,62.00,20.50,
400532,62.00,20.50,
400616,62.00,20.50,
400701,62.00,20.50,
400785,62.00,20.50,
400869,62.00,20.50,
400953,62.00,20.50,
401038,62.00,20.50,
401122,62.00,20.50,
401206,62.00,20.50,
401290,62.00,20.50,
401375,62.00,20.50,
401459,62.00,20.50,
401543,62.00,20.50,
401627,62.00,20.50,
401712,62.00,20.50,
401796,62.00,20.50,
401880,62.00,20.50,
401964,62.00,20.50,
402049,62.00,20.50,
402132,62.00,20.50,
402216,62.00,20.50,
402300,62.00,20.50,
402385,62.00,20.50,
402469,62.00,20.50,
402553,62.00,20.50,
402637,62.00,20.50,
402722,62.00,20.50,
402806,62.00,20.50,
402890,62.00,20.50,
402975,62.00,20.50,
403059,62.00,20.50,
403143,62.00,20.50,
403227,62.00,20.50,
403312,62.00,20.50,
403396,62.00,20.50,
403480,62.00,20.50,
403564,62.00,20.50,
403649,62.00,20.50,
403733,63.00,20.50,
403818,63.00,20.50,
403902,63.00,20.50,
403986,63.00,20.50,
404071,63.00,20.50,
404155,63.00,20.50,
404239,63.00,20.50,
404324,63.00,20.50,
404408,63.00,20.50,
404492,63.00,20.50,
404576,63.00,20.50,
404661,63.00,20.50,
404745,63.00,20.50,
404829,63.00,20.50,
404913,63.00,20.50,
404998,63.00,20.50,
405082,63.00,20.50,
405166,63.00,20.50,
405250,63.00,20.50,
405335,63.00,20.50,
405419,63.00,20.50,
405502,63.00,20.50,
405587,63.00,20.50,
405671,63.00,20.50,
405755,63.00,20.60,
405840,63.00,20.60,
405924,63.00,20.60,
406009,63.00,20.60,
406093,63.00,20.60,
406177,63.00,20.60,
406261,63.00,20.60,
406346,63.00,20.60,
406430,63.00,20.60,
406514,63.00,20.60,
406598,63.00,20.60,
406683,63.00,20.60,
406767,63.00,20.60,
406851,63.00,20.60,
406936,63.00,20.60,
407020,63.00,20.60,
407104,63.00,20.60,
407188,63.00,20.60,
407273,63.00,20.60,
407357,63.00,20.60,
407441,63.00,20.60,
407525,63.00,20.60,
407610,63.00,20.60,
407694,63.00,20.60,
407778,62.00,20.60,
407862,62.00,20.60,
407946,62.00,20.60,
408031,62.00,20.60,
408115,62.00,20.60,
408199,62.00,20.60,
408283,62.00,20.60,
408368,62.00,20.60,
408452,62.00,20.60,
408545,62.00,20.60,
408623,62.00,20.60,
408705,62.00,20.60,
408788,62.00,20.60,
408872,62.00,20.60,
408957,62.00,20.60,
409041,62.00,20.60,
409125,62.00,20.60,
409209,62.00,20.60,
409294,62.00,20.60,
409378,62.00,20.60,
409462,62.00,20.60,
409546,62.00,20.60,
409631,62.00,20.60,
409715,62.00,20.60,
409799,61.00,20.50,
409883,61.00,20.50,
409968,61.00,20.50,
410052,61.00,20.50,
410136,61.00,20.50,
410220,61.00,20.50,
410305,61.00,20.50,
410389,61.00,20.50,
410473,61.00,20.50,
410557,61.00,20.50,
410642,61.00,20.50,
410726,61.00,20.50,
410810,61.00,20.50,
410894,61.00,20.50,
410979,61.00,20.50,
411063,61.00,20.50,
411147,61.00,20.50,
411232,61.00,20.50,
411316,61.00,20.50,
411400,61.00,20.50,
411484,61.00,20.50,
411569,61.00,20.50,
411653,61.00,20.50,
411737,61.00,20.50,
411821,60.00,20.60,
411905,60.00,20.60,
411990,60.00,20.60,
412073,60.00,20.60,
412157,60.00,20.60,
412241,60.00,20.60,
412326,60.00,20.60,
412410,60.00,20.60,
412494,60.00,20.60,
412578,60.00,20.60,
412663,60.00,20.60,
412747,60.00,20.60,
412831,60.00,20.60,
412916,60.00,20.60,
413000,60.00,20.60,
413084,60.00,20.60,
413168,60.00,20.60,
413253,60.00,20.60,
413337,60.00,20.60,
413421,60.00,20.60,
413505,60.00,20.60,
413590,60.00,20.60,
413674,60.00,20.60,
413758,60.00,20.60,
413842,60.00,20.60,
413926,60.00,20.60,
414011,60.00,20.60,
414095,60.00,20.60,
414179,60.00,20.60,
414263,60.00,20.60,
414348,60.00,20.60,
414432,60.00,20.60,
414516,60.00,20.60,
414601,60.00,20.60,
414685,60.00,20.60,
414769,60.00,20.60,
414853,60.00,20.60,
414938,60.00,20.60,
415022,60.00,20.60,
415106,60.00,20.60,
415190,60.00,20.60,
415275,60.00,20.60,
415358,60.00,20.60,
415442,60.00,20.60,
415526,60.00,20.60,
415611,60.00,20.60,
415695,60.00,20.60,
415779,60.00,20.60,
415864,60.00,20.60,
415947,60.00,20.60,
416032,60.00,20.60,
416116,60.00,20.60,
416200,60.00,20.60,
416285,60.00,20.60,
416369,60.00,20.60,
416453,60.00,20.60,
416537,60.00,20.60,
416622,60.00,20.60,
416706,60.00,20.60,
416790,60.00,20.60,
416874,60.00,20.60,
416959,60.00,20.60,
417043,60.00,20.60,
417127,60.00,20.60,
417211,60.00,20.60,
417296,60.00,20.60,
417380,60.00,20.60,
417464,60.00,20.60,
417549,60.00,20.60,
417633,60.00,20.60,
417717,60.00,20.60,
417801,60.00,20.60,
417886,60.00,20.70,
417970,60.00,20.70,
418054,60.00,20.70,
418138,60.00,20.70,
418231,60.00,20.70,
418307,60.00,20.70,
418391,60.00,20.70,
418475,60.00,20.70,
418558,60.00,20.70,
418643,60.00,20.70,
418727,60.00,20.70,
418811,60.00,20.70,
418896,60.00,20.70,
418980,60.00,20.70,
419064,60.00,20.70,
419148,60.00,20.70,
419233,60.00,20.70,
419317,60.00,20.70,
419401,60.00,20.70,
419485,60.00,20.70,
419570,60.00,20.70,
419654,60.00,20.70,
419738,60.00,20.70,
419822,60.00,20.70,
419907,60.00,20.60,
419991,60.00,20.60,
420075,60.00,20.60,
420159,60.00,20.60,
420243,60.00,20.60,
420328,60.00,20.60,
420412,60.00,20.60,
420496,60.00,20.60,
420581,60.00,20.60,
420665,60.00,20.60,
420749,60.00,20.60,
420833,60.00,20.60,
420918,60.00,20.60,
421002,60.00,20.60,
421086,60.00,20.60,
421170,60.00,20.60,
421255,60.00,20.60,
421339,60.00,20.60,
421423,60.00,20.60,
421507,60.00,20.60,
421592,60.00,20.60,
421676,60.00,20.60,
421760,60.00,20.60,
421844,60.00,20.60,
421928,59.00,20.70,
422012,59.00,20.70,
422096,59.00,20.70,
422180,59.00,20.70,
422265,59.00,20.70,
422349,59.00,20.70,
422433,59.00,20.70,
422517,59.00,20.70,
422602,59.00,20.70,
422686,59.00,20.70,
422770,59.00,20.70,
422855,59.00,20.70,
422939,59.00,20.70,
423023,59.00,20.70,
423107,59.00,20.70,
423192,59.00,20.70,
423276,59.00,20.70,
423360,59.00,20.70,
423444,59.00,20.70,
423529,59.00,20.70,
423613,59.00,20.70,
423697,59.00,20.70,
423781,59.00,20.70,
423866,59.00,20.70,
423950,59.00,20.80,
424035,59.00,20.80,
424119,59.00,20.80,
424204,59.00,20.80,
424288,59.00,20.80,
424372,59.00,20.80,
424456,59.00,20.80,
424541,59.00,20.80,
424625,59.00,20.80,
424709,59.00,20.80,
424793,59.00,20.80,
424878,59.00,20.80,
424962,59.00,20.80,
425046,59.00,20.80,
425129,59.00,20.80,
425214,59.00,20.80,
425298,59.00,20.80,
425382,59.00,20.80,
425466,59.00,20.80,
425551,59.00,20.80,
425635,59.00,20.80,
425719,59.00,20.80,
425804,59.00,20.80,
425888,59.00,20.80,
425972,58.00,20.80,
426057,58.00,20.80,
426141,58.00,20.80,
426226,58.00,20.80,
426310,58.00,20.80,
426394,58.00,20.80,
426478,58.00,20.80,
426563,58.00,20.80,
426647,58.00,20.80,
426731,58.00,20.80,
426815,58.00,20.80,
426900,58.00,20.80,
426984,58.00,20.80,
427068,58.00,20.80,
427152,58.00,20.80,
427237,58.00,20.80,
427321,58.00,20.80,
427405,58.00,20.80,
427490,58.00,20.80,
427574,58.00,20.80,
427658,58.00,20.80,
427742,58.00,20.80,
427827,58.00,20.80,
427920,58.00,20.80,
427995,59.00,20.80,
428080,59.00,20.80,
428164,59.00,20.80,
428249,59.00,20.80,
428333,59.00,20.80,
428417,59.00,20.80,
428500,59.00,20.80,
428585,59.00,20.80,
428669,59.00,20.80,
428753,59.00,20.80,
428838,59.00,20.80,
428922,59.00,20.80,
429006,59.00,20.80,
429090,59.00,20.80,
429175,59.00,20.80,
429259,59.00,20.80,
429345,59.00,20.80,
429427,59.00,20.80,
429512,59.00,20.80,
429596,59.00,20.80,
429680,59.00,20.80,
429764,59.00,20.80,
429849,59.00,20.80,
429933,59.00,20.80,
430017,60.00,21.00,
430102,60.00,21.00,
430186,60.00,21.00,
430271,60.00,21.00,
430355,60.00,21.00,
430439,60.00,21.00,
430523,60.00,21.00,
430608,60.00,21.00,
430692,60.00,21.00,
430776,60.00,21.00,
430860,60.00,21.00,
430945,60.00,21.00,
431029,60.00,21.00,
431113,60.00,21.00,
431198,60.00,21.00,
431282,60.00,21.00,
431366,60.00,21.00,
431450,60.00,21.00,
431535,60.00,21.00,
431619,60.00,21.00,
431703,60.00,21.00,
431787,60.00,21.00,
431872,60.00,21.00,
431955,60.00,21.00,
432039,59.00,20.90,
432123,59.00,20.90,
432207,59.00,20.90,
432292,59.00,20.90,
432376,59.00,20.90,
432460,59.00,20.90,
432544,59.00,20.90,
432629,59.00,20.90,
432713,59.00,20.90,
432797,59.00,20.90,
432882,59.00,20.90,
432966,59.00,20.90,
433050,59.00,20.90,
433134,59.00,20.90,
433219,59.00,20.90,
433303,59.00,20.90,
433387,59.00,20.90,
433471,59.00,20.90,
433556,59.00,20.90,
433640,59.00,20.90,
433724,59.00,20.90,
433808,59.00,20.90,
433893,59.00,20.90,
433977,59.00,20.90,
434061,59.00,21.10,
434145,59.00,21.10,
434229,59.00,21.10,
434314,59.00,21.10,
434398,59.00,21.10,
434482,59.00,21.10,
434567,59.00,21.10,
434651,59.00,21.10,
434735,59.00,21.10,
434819,59.00,21.10,
434904,59.00,21.10,
434988,59.00,21.10,
435072,59.00,21.10,
435155,59.00,21.10,
435240,59.00,21.10,
435324,59.00,21.10,
435408,59.00,21.10,
435492,59.00,21.10,
435577,59.00,21.10,
435661,59.00,21.10,
435745,59.00,21.10,
435830,59.00,21.10,
435914,59.00,21.10,
435998,59.00,21.10,
436082,58.00,20.80,
436166,58.00,20.80,
436251,58.00,20.80,
436335,58.00,20.80,
436419,58.00,20.80,
436503,58.00,20.80,
436588,58.00,20.80,
436672,58.00,20.80,
436756,58.00,20.80,
436840,58.00,20.80,
436925,58.00,20.80,
437009,58.00,20.80,
437093,58.00,20.80,
437177,58.00,20.80,
437262,58.00,20.80,
437346,58.00,20.80,
437430,58.00,20.80,
437514,58.00,20.80,
437608,58.00,20.80,
437683,58.00,20.80,
437767,58.00,20.80,
437852,58.00,20.80,
437936,58.00,20.80,
438020,58.00,20.80,
438104,58.00,21.20,
438188,58.00,21.20,
438273,58.00,21.20,
438356,58.00,21.20,
438440,58.00,21.20,
438524,58.00,21.20,
438609,58.00,21.20,
438693,58.00,21.20,
438777,58.00,21.20,
438861,58.00,21.20,
438946,58.00,21.20,
439030,58.00,21.20,
439114,58.00,21.20,
439198,58.00,21.20,
439283,58.00,21.20,
439367,58.00,21.20,
439451,58.00,21.20,
439536,58.00,21.20,
439620,58.00,21.20,
439704,58.00,21.20,
439788,58.00,21.20,
439873,58.00,21.20,
439957,58.00,21.20,
440041,58.00,21.20,
440125,58.00,21.20,
440209,58.00,21.20,
440294,58.00,21.20,
440378,58.00,21.20,
440462,58.00,21.20,
440546,58.00,21.20,
440631,58.00,21.20,
440715,58.00,21.20,
440799,58.00,21.20,
440883,58.00,21.20,
440968,58.00,21.20,
441052,58.00,21.20,
441136,58.00,21.20,
441220,58.00,21.20,
441305,58.00,21.20,
441389,58.00,21.20,
441473,58.00,21.20,
441558,58.00,21.20,
441641,58.00,21.20,
441725,58.00,21.20,
441809,58.00,21.20,
441894,58.00,21.20,
441978,58.00,21.20,
442062,58.00,21.20,
442146,58.00,21.20,
442230,58.00,21.20,
442315,58.00,21.20,
