timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
29800903,1629799630799703,11010053,490787456,22544326,91789,137852,0.24900001,2.5709853,1.034,1.4460001,0.71999997,1.37,109,9,0.039,0.037,0.014,-0.045,0.0,0,nan,0.0,1482,3,0,1,15
29992698,1629799630999704,11010053,490787458,22544328,91897,137960,0.22800002,2.5709853,1.0320001,1.442,0.66999996,1.25,109,9,0.014,-0.012,0.006,-0.058000002,0.0,0,nan,0.0,1482,3,0,1,16
30208433,1629799631199704,11010053,490787459,22544328,91983,138046,0.23200001,2.5709858,1.0300001,1.439,0.66999996,1.25,109,9,0.007,0.002,-0.007,-0.017,0.0,0,nan,0.0,1482,3,0,1,16
30401451,1629799631399704,11010053,490787461,22544329,92073,138136,0.208,2.5709863,1.028,1.4360001,0.66999996,1.25,109,9,0.007,-0.003,-0.006,-0.025,0.0,0,nan,0.0,1482,3,0,1,16
30602348,1629799631599704,11010053,490787464,22544330,92188,138251,0.246,2.5709863,1.026,1.432,0.66999996,1.25,109,9,0.014,0.014,0.002,-0.023000002,0.0,0,nan,0.0,1482,3,0,1,16
30796456,1629799631799704,11010053,490787467,22544331,92293,138356,0.22500001,2.5709865,1.024,1.429,0.66999996,1.25,109,9,0.028,0.028,0.001,-0.012,0.0,0,nan,0.0,1482,3,0,1,16
31009434,1629799631999705,11010053,490787469,22544331,92387,138450,0.245,2.5709867,1.021,1.4250001,0.66999996,1.25,109,9,0.012,0.012,0.0,-0.021000002,0.0,0,nan,0.0,1482,3,0,1,16
31208037,1629799632199704,11010053,490787472,22544331,92479,138542,0.22500001,2.5709867,1.019,1.422,0.66999996,1.25,109,8,0.037,0.034,-0.014,-0.028,0.0,0,nan,0.0,1482,3,0,1,16
31391795,1629799632399704,11010053,490787474,22544332,92564,138627,0.238,2.5709872,1.0170001,1.419,0.66999996,1.25,109,8,0.028,0.027,0.009000001,-0.028,0.0,0,nan,0.0,1482,3,0,1,16
31592979,1629799632599704,11010053,490787477,22544332,92656,138719,0.24200001,2.5709877,1.0150001,1.416,0.66999996,1.25,109,8,0.015000001,0.012,0.009000001,-0.046000004,0.0,0,nan,0.0,1482,3,0,1,16
31798576,1629799632799704,11010053,490787479,22544332,92730,138793,0.24300002,2.570988,1.0120001,1.4130001,0.66999996,1.25,109,8,0.028,0.028,-0.001,-0.062000003,0.0,0,nan,0.0,1482,3,0,1,16
32193370,1629799633199704,11010053,490787486,22544331,92882,138945,0.24100001,2.5709882,1.008,1.4070001,0.66999996,1.25,109,9,0.045,0.045,0.0050000004,-0.059000004,0.0,0,nan,0.0,1482,3,0,1,16
32394609,1629799633399704,11010053,490787488,22544331,92944,139007,0.24100001,2.5709884,1.006,1.404,0.69,1.3,109,9,0.007,0.0050000004,0.0050000004,-0.047000002,0.0,0,nan,0.0,1482,3,0,1,15
32596514,1629799633599704,11010053,490787490,22544330,93005,139068,0.23900001,2.5709884,1.0040001,1.401,0.66999996,1.25,109,9,0.002,0.0,-0.002,-0.042000003,0.0,0,nan,0.0,1482,3,0,1,16
32794539,1629799633799704,11010053,490787491,22544331,93064,139127,0.224,2.570989,1.0020001,1.3980001,0.66999996,1.25,109,9,0.010000001,0.0,0.010000001,-0.019000001,0.0,0,nan,0.0,1482,3,0,1,16
32995164,1629799633999705,11010053,490787493,22544331,93129,139192,0.24400002,2.5709894,1.0,1.3950001,0.66999996,1.25,109,9,0.014,0.013,0.003,-0.032,0.0,0,nan,0.0,1482,3,0,1,16
33193439,1629799634199704,11010053,490787494,22544331,93193,139256,0.216,2.5709894,0.9990001,1.3920001,0.66999996,1.25,109,8,0.012,-0.012,-0.001,-0.033,0.0,0,nan,0.0,1482,3,0,1,16
33399613,1629799634399704,11010053,490787496,22544332,93275,139338,0.24300002,2.5709896,0.99700004,1.389,0.66999996,1.25,109,8,0.019000001,0.019000001,0.003,-0.027,0.0,0,nan,0.0,1482,3,0,1,16
33597551,1629799634599704,11010053,490787499,22544332,93364,139427,0.22900002,2.5709898,0.99600005,1.386,0.66999996,1.25,109,8,0.011000001,0.001,0.011000001,-0.022000002,0.0,0,nan,0.0,1482,3,0,1,16
33799453,1629799634799704,11010053,490787500,22544333,93428,139491,0.23700002,2.5709898,0.994,1.3840001,0.66999996,1.25,109,8,0.0050000004,0.0,-0.0050000004,-0.023000002,0.0,0,nan,0.0,1482,3,0,1,16
33995301,1629799634999705,11010053,490787503,22544333,93491,139554,0.21400002,2.5709903,0.99300003,1.3820001,0.66999996,1.25,109,8,0.012,0.003,-0.011000001,-0.024,0.0,0,nan,0.0,1482,3,0,1,16
34203428,1629799635199704,11010053,490787505,22544333,93553,139616,0.22000001,2.5709908,0.99100006,1.3790001,0.66999996,1.25,109,10,0.022000002,0.016,0.015000001,-0.017,0.0,0,nan,0.0,1482,3,0,1,16
34401931,1629799635399705,11010053,490787507,22544333,93621,139684,0.231,2.5709908,0.99000007,1.3770001,0.66999996,1.25,109,10,0.009000001,0.001,-0.009000001,-0.031000001,0.0,0,nan,0.0,1482,3,0,1,16
